id_bien;code_departement_code_commune;numero_voie;b_t_q;type_voie;code_voie;voie;prefix_section;section;numero_plan;lot;surface_carrez;surface_reelle;surface_terrain;type_local;nombre_piece
1106927470AT35345;11069;27;;RUE;470;BARBACANE;;AT;353;45;21.85;21;;Appartement;1
112628A113AB6178;11262;8;;RES;A113;QUATRE FONTAINES;;AB;617;8;35.62;41;;Appartement;2
1126210160BE362231;11262;10;;QUAI;160;D'ALSACE;;BE;362;231;38.22;38;;Appartement;2
1303545AB3183;13035;4;;RUE;5;ANCIEN HOTEL DE VILLE;;AB;318;3;51.24;51;;Appartement;3
132125288FA159877N288126;13212;5288;F;RES;A159;LES BOUGAINVILLEES;877;N;288;126;80.78;74;;Appartement;4
142201553AT888;14220;1;;AV;553;DU PORT;;AT;8;88;23.81;24;;Appartement;1
1730016B4920EM13666;17300;16;B;RUE;4920;LEONCE VIELJEUX;;EM;136;66;23.86;27;;Appartement;1
1803312910HP59306;18033;1;;RUE;2910;DE L ILE D OR;;HP;59;306;33;32;;Appartement;1
220709D730AO26911;22070;9;D;RUE;730;DU PETIT TROTRIEUX;;AO;269;11;53.1;54;;Appartement;3
220936200AB23259;22093;6;;RUE;200;GENERAL DE GAULLE;;AB;232;59;19.65;19;;Appartement;2
2505655L1620DZ76228;25056;55;L;RUE;1620;DE DOLE;;DZ;76;228;65.95;63;;Appartement;4
254131864AB9016;25413;18;;RUE;64;DE LA VAREE;;AB;90;16;38.82;32;;Appartement;2
2610836690AH6813;26108;36;;AV;690;HENRI GRAND;;AH;68;13;66.67;77;;Appartement;4
2618212B055A9427;26182;12;;;B055;LES MONTEES;;A;942;7;28.35;28;;Maison;3
26362428015AC51739;26362;42;;AV;8015;SADI CARNOT;;AC;517;39;155.08;158;;Appartement;7
2768132200XI495;27681;3;;RUE;2200;RIQUIER;;XI;49;5;36.5;38;;Appartement;2
2801559185AS2282;28015;59;;RUE;185;PASTEUR;;AS;228;2;84.94;86;;Appartement;5
28134262090BL3242144;28134;26;;RUE;2090;DE LA SABLONNIERE;;BL;324;2144;67.62;67;;Appartement;4
2835881172AC6402;28358;81;;RUE;172;DE LA REPUBLIQUE;;AC;640;2;61.1;59;;Appartement;3
29019243435BT1068215;29019;24;;RUE;3435;LOUIS PIDOUX;;BT;1068;215;51.91;52;;Appartement;3
30003291345AI27093;30003;291;;CHE;345;DE LA PATAQUIERE;;AI;270;93;63.02;64;;Appartement;3
301339001A034BW211770;30133;9001;;;A034;PORT ROYAL;;BW;211;770;34.87;35;;Appartement;2
3018972550EX88457;30189;7;;RUE;2550;DHUODA;;EX;884;57;36.93;36;;Appartement;2
315554361801AD3975080;31555;4;;RUE;361;ANNA POLITKOVSKAIA;801;AD;397;5080;19.12;18;;Appartement;1
315554374836BH2023;31555;4;;RUE;374;ANTOINE DE GARGAS;836;BH;202;3;63.94;64;;Appartement;3
33063755425BI1724;33063;75;;CRS;5425;LE ROUZIC;;BI;172;4;31.91;32;;Maison;2
33063373770DO28516;33063;37;;RUE;3770;DE LA FUSTERIE;;DO;285;16;72.83;60;;Appartement;1
330632906825HT859;33063;290;;RUE;6825;D ORNANO;;HT;8;59;19.41;20;;Appartement;1
33063195755KW197;33063;19;;RUE;5755;DE LURBE;;KW;19;7;73.24;79;;Appartement;4
331624387BC5358;33162;4;;RUE;387;LEON RAFFI;;BC;535;8;44.4;44;;Appartement;2
33192173184BC42101;33192;17;;RUE;3184;DES AIRELLES;;BC;42;101;98.47;101;;Maison;5
3324030960BR5934;33240;30;;CRS;960;DU GAL LECLERC;;BR;59;34;90.51;92;;Appartement;4
3328161B1795BL29061;33281;61;B;AV;1795;DE MAGUDAS;;BL;290;61;69.54;70;;Maison;3
340031306KL3366;34003;1;;AV;306;DE LA BUTTE;;KL;33;66;29.62;30;24;Appartement;2
340037307OE5729;34003;7;;IMP;307;DU CABESTAN;;OE;57;29;24.02;23;;Appartement;1
3400372207OK2735;34003;7;;RUE;2207;DE LA TOISON D OR;;OK;2;735;25.84;22;;Appartement;2
34145223440AW19812;34145;223;;BD;440;LAFAYETTE;;AW;198;12;57.6;57;;Appartement;3
3506816322AK2215;35068;16;;;322;SQUARE SAINTE ANNE;;AK;221;5;62.78;64;;Maison;3
351799002B215C38231;35179;9002;;;B215;CHEMIN DE LA COSTARDAIS;;C;382;31;47.32;47;;Appartement;2
3528820870AL2515;35288;20;;AV;870;BLAIZE DE MAISONNEUVE;;AL;251;5;54.5;54;;Appartement;3
35297798AC376120;35297;7;;RUE;98;DE LA CHAPELLE ST MEEN;;AC;376;120;68.01;68;;Appartement;3
353606260AC1573;35360;6;;RUE;260;BERTRAND D'ARGENTRE;;AC;157;3;71.51;68;;Appartement;3
381755366124AD27755;38175;5366;;BD;124;PROFESSEUR LANGEVIN;;AD;277;55;58.99;49;;Appartement;3
3818517950CI115;38185;17;;CRS;950;BERRIAT;;CI;1;15;133.93;133;;Appartement;4
38185133060CS1291;38185;13;;AV;3060;GENERAL CHAMPON;;CS;129;1;71.2;71;;Appartement;3
3856289387AN5061;38562;89;;RUE;387;PIERRE ET MAR CURIE;;AN;50;61;69;69;;Appartement;3
400652500722AC2542;40065;2500;;QUAI;722;BONAMOUR;;AC;2;542;32.14;40;;Appartement;1
4028731980AA7215;40287;31;;CHE;980;DE LILLOT;;AA;72;15;72.9;70;;Appartement;4
4101891300BS43167;41018;9;;RUE;1300;DU DOCTEUR VIGNERON;;BS;431;67;65.75;66;;Appartement;4
4101851263DM1131011;41018;5;;AV;1263;DU DOC JEAN LAIGRET;;DM;113;1011;13.48;13;;Appartement;1
4209746B180AH32239;42097;46;B;RUE;180;DE LA LIBERATION;;AH;322;39;99.61;98;;Appartement;4
42168640AN213;42168;6;;RUE;40;ANTOINE EYRAUD;;AN;21;3;61.8;62;;Appartement;1
4218750410AB30713;42187;50;;RUE;410;BRISON;;AB;307;13;24.62;26;;Appartement;1
422072280BP6711;42207;2;;RUE;280;BENOIT ORIOL;;BP;67;11;58.66;70;;Appartement;2
4221896464CT17635;42218;9;;ALL;6464;DES NOISETIERS;;CT;176;35;88.98;74;;Maison;4
441039580AB4932;44103;9;;RUE;580;JEAN JAURES;;AB;493;2;22.03;25;;Appartement;1
44109286094LT19724;44109;28;;RUE;6094;DE L OUEST;;LT;197;24;105.77;103;;Appartement;4
4410991848WZ681410;44109;9;;RUE;1848;DU CHER;;WZ;68;1410;18.55;18;;Appartement;1
4418410260VY723;44184;10;;RUE;260;ANTOINE DE CONDORCET;;VY;72;3;64.51;63;;Appartement;3
4419016720CA38118;44190;16;;RUE;720;JEAN BAPTISTE ROBERT;;CA;38;118;70.51;69;;Appartement;4
442114520AC299116;44211;4;;RUE;520;DE LA MARJOLAINE;;AC;299;116;63.82;64;;Appartement;3
4507512T1260AH3021;45075;12;T;RUE;1260;DU PETIT PAILLY;;AH;302;1;79.61;94;;Maison;5
451731A460AK9942;45173;1;A;RUE;460;GAMBETTA;;AK;994;2;119;119;;Appartement;4
480923745D15726;48092;3;;PL;745;DU SOUBEYRAN;;D;1572;6;18;18;;Appartement;1
49007105880BS624;49007;10;;RUE;5880;PARCHEMINERIE;;BS;62;4;26.5;26;;Appartement;2
500316236B400AV196;50031;6236;;;B400;LES HAMEAUX DE LA MER;;AV;19;6;26.41;26;;Maison;2
50165145260AI12640;50165;145;;RTE;260;DE COUTANCES;;AI;126;40;93.36;88;;Appartement;4
51454155700AX3627;51454;15;;PL;5700;LUTON;;AX;362;7;31.02;31;;Appartement;1
5226911930BH2577;52269;11;;RUE;930;DES URSULINES;;BH;257;7;93.33;97;;Appartement;4
5448222370AB33322;54482;22;;RUE;370;JOSEPH HUET;;AB;333;22;20.97;21;;Appartement;1
5603475270AR1344;56034;75;;AV;270;DES DRUIDES;;AR;134;4;107.07;107;;Appartement;4
560983825AE680302;56098;3;;RUE;825;JEAN PHILIPPE RAMEAU;;AE;680;302;73.25;73;;Appartement;4
56121593600BL12118;56121;59;;RUE;3600;DE LIEGE;;BL;121;18;158.8;135;;Appartement;6
562582A011AI1625;56258;2;;RES;A011;DE BRETAGNE;;AI;162;5;27.79;20;;Appartement;1
56260172704CW2932;56260;17;;ALL;2704;DES PEUPLIERS;;CW;293;2;50.39;51;;Appartement;2
59350159414355A679102;59350;15;;RUE;9414;DANTON LOMME;355;A;679;102;82.9;82;;Maison;4
5937828400BM332305;59378;28;;CHE;400;DU CHATEAU D EAU;;BM;332;305;69.9;70;;Appartement;3
5945612923C172477;59456;129;;RUE;23;ANDRE STEPINSKI;;C;1724;77;80;81;;Maison;4
5965013970BV71165;59650;13;;AV;970;DE FLANDRE;;BV;711;65;67.51;66;;Appartement;4
6005787640BJ5648;60057;87;;RUE;640;DE CALAIS;;BJ;56;48;41.36;41;;Appartement;1
6015710442AA16342;60157;10;;RUE;442;HENRI BREUIL;;AA;16;342;61.34;61;;Appartement;3
62126190B2924AD24330;62126;190;B;RTE;2924;NATIONALE;;AD;243;30;62.51;63;;Appartement;3
64284231530AH11015;64284;23;;RUE;1530;ROMAIN TRESARIEU;;AH;110;15;68.69;67;;Appartement;4
6443010174497CB4823;64430;10;;IMP;174;DES CHAMPS;497;CB;48;23;60.28;60;;Appartement;3
6444592630BV16327;64445;9;;RUE;2630;LOUIS BARTHOU;;BV;163;27;54.57;59;;Appartement;3
6444511950BY5223;64445;1;;RUE;1950;DE GUICHE;;BY;522;3;6.6;76;;Appartement;4
6544029517AW270108;65440;29;;RUE;517;BRAUHAUBAN;;AW;270;108;74.55;72;;Appartement;2
6544051190BC50111;65440;5;;QUAI;1190;ESTEVENET;;BC;50;111;53.75;53;;Appartement;3
65440102100BR38124;65440;10;;RUE;2100;LEON POUEY;;BR;38;124;48.36;48;;Appartement;2
661719002A021AH212127;66171;9002;;RES;A021;PORT DES SABLES;;AH;212;127;43.61;56;;Appartement;2
6903461980AK3330;69034;6;;MTE;1980;DU VERNAY;;AK;33;30;121.25;108;;Maison;4
6908981340BI72161;69089;8;;GR;1340;GRANDE RUE;;BI;72;161;59.09;57;;Appartement;3
6909131575AR8410;69091;31;;RUE;575;JOSEPH LONGARINI;;AR;84;10;89.83;106;;Appartement;5
6916321A050AE4613;69163;21;;LOT;A050;LES GRANDES TERRES;;AE;46;13;136.42;139;;Maison;6
6925915860CA203;69259;15;;ALL;860;DES JARDINS;;CA;20;3;78.23;82;;Appartement;3
6926484685AN33164;69264;84;;RUE;685;DES FRERES LUMIERE;;AN;331;64;70.51;69;;Appartement;4
692661121190BM20836;69266;112;;RUE;1190;DEDIEU;;BM;208;36;43.08;43;;Appartement;2
6938123980AE13227;69381;23;;RUE;980;DU BON PASTEUR;;AE;132;27;31.78;34;;Appartement;1
6938194240AE4914;69381;9;;PL;4240;LT MOREL;;AE;49;14;66.06;69;;Appartement;3
6938355895AY3828;69383;5;;RUE;5895;RACHAIS;;AY;38;28;40.8;43;;Appartement;1
69383727115BV318;69383;72;;RUE;7115;TRARIEUX;;BV;3;18;66.21;65;;Appartement;4
69387715695BN9779;69387;71;;RUE;5695;PRE GAUDRY;;BN;97;79;51.36;51;;Appartement;2
69389246815BM10629;69389;24;;RUE;6815;DU SOUVENIR;;BM;106;29;37.02;37;;Appartement;2
6938971445BX5835;69389;7;;RUE;1445;DE LA CHAPELLE;;BX;58;35;89.76;88;;Appartement;4
713428765AK4915;71342;8;;RUE;765;DU VIEUX MOULIN;;AK;49;15;89.29;86;;Appartement;4
7300822880CD667;73008;22;;RUE;880;DE GENEVE;;CD;66;7;27.12;25;;Appartement;1
730651551000BN18713;73065;155;;RUE;1000;CROIX D OR;;BN;187;13;44.83;48;;Appartement;2
7413676660A54806;74136;76;;IMP;660;DES NEIGES;;A;5480;6;22.8;34;;Appartement;1
74173336379AA6520;74173;336;;RTE;379;DU PALAIS DES SPORTS;;AA;65;20;66.02;70;;Appartement;3
74173147580AL10225;74173;147;;ALL;580;VERTE;;AL;102;25;46.48;49;;Appartement;2
75101133621AO739;75101;13;;RUE;3621;DE LA FERRONNERIE;;AO;73;9;8.59;9;;Appartement;1
75105126432AC9023;75105;12;;RUE;6432;MONGE;;AC;90;23;8.3;10;;Appartement;1
75105295220AK3117;75105;29;;RUE;5220;LACEPEDE;;AK;31;17;32.1;31;;Appartement;2
75105391371AQ2118;75105;39;;RUE;1371;BUFFON;;AQ;2;118;28.8;28;;Appartement;1
7510584649AQ23258;75105;8;;BD;4649;DE L HOPITAL;;AQ;23;258;56.32;58;;Appartement;2
751077535CD14021;75107;7;;RUE;535;AUGEREAU;;CD;140;21;29.55;32;;Appartement;1
7511051419AH1110;75110;5;;RUE;1419;CAIL;;AH;11;10;42.61;40;;Appartement;2
7511035844AZ4458;75110;3;;RUE;5844;LUCIEN SAMPAIX;;AZ;44;58;40.38;40;;Appartement;3
75110261379BK18125;75110;26;;RUE;1379;BUISSON ST LOUIS;;BK;18;125;45.8;40;;Appartement;2
75111175770AD9148;75111;17;;RUE;5770;LOUIS BONNET;;AD;91;48;8.1;31;;Appartement;2
7511158209BX7573;75111;5;;RUE;8209;RICHARD LENOIR;;BX;75;73;16.47;20;;Appartement;1
75111515344CC1916;75111;51;;RUE;5344;DE LAPPE;;CC;19;16;28.61;31;;Appartement;2
75111415344CC2441;75111;41;;RUE;5344;DE LAPPE;;CC;24;41;25.52;24;;Appartement;2
75111431170CT97115;75111;43;;RUE;1170;DES BOULETS;;CT;97;115;29.3;28;;Appartement;1
75113387098CH425;75113;38;;RUE;7098;DE PATAY;;CH;42;5;14.34;15;;Appartement;1
75114548809AT38101;75114;54;;RUE;8809;DE LA SANTE;;AT;38;101;12.5;18;;Appartement;1
75114819342BM16048;75114;81;;RUE;9342;DE LA TOMBE ISSOIRE;;BM;160;48;15.29;21;;Appartement;1
75114552955BR95101;75114;55;;RUE;2955;DU COUEDIC;;BR;95;101;50.96;43;;Appartement;1
7511528669BL1532;75115;2;;RUE;8669;SAINT LAMBERT;;BL;15;32;47.9;48;;Appartement;2
75115363705EF222;75115;36;;RUE;3705;FONDARY;;EF;22;2;75.76;72;;Appartement;4
75115361663FV326;75115;36;;RUE;1663;DES CEVENNES;;FV;3;26;43.08;44;;Appartement;2
75116396411AO39;75116;39;;RUE;6411;MOLITOR;;AO;3;9;52.25;33;;Appartement;1
75116116626CM4511;75116;11;;AV;6626;MOZART;;CM;45;11;76.6;85;;Appartement;3
7511779822AO3050;75117;7;;RUE;9822;VILLEBOIS MAREUIL;;AO;30;50;1.43;80;;Appartement;3
75117121315CS10250;75117;12;;RUE;1315;BROCHANT;;CS;102;50;56.03;51;;Appartement;3
75117594440DM726;75117;59;;RUE;4440;GUY MOQUET;;DM;72;6;42.91;42;;Appartement;2
75117156704DN7810;75117;15;;RUE;6704;NAVIER;;DN;78;10;36.05;34;;Appartement;3
75118985595AS20334;75118;98;;RUE;5595;LEPIC;;AS;203;34;39.28;40;;Appartement;1
7511889838AY661031;75118;89;;RUE;838;BELLIARD;;AY;66;1031;64.62;64;;Appartement;2
751191324903CT5252;75119;132;;AV;4903;JEAN JAURES;;CT;52;52;38.08;40;;Appartement;2
75120631585AK9225;75120;63;;RUE;1585;DES CASCADES;;AK;92;25;17.28;18;;Appartement;1
751202267904CD68;75120;226;;RUE;7904;DES PYRENEES;;CD;6;8;46.19;50;;Appartement;3
761574A435AV38218;76157;4;;RES;A435;GUY DE MAUPASSANT;;AV;38;218;66.23;65;;Appartement;3
76351163840JD16828;76351;16;;RUE;3840;HAUDRY;;JD;168;28;20.33;20;;Appartement;1
76351163840JD16829;76351;16;;RUE;3840;HAUDRY;;JD;168;29;24.41;24;;Appartement;1
7649890011030AX41519;76498;9001;;RUE;1030;PIERRE CURIE;;AX;41;519;64.94;66;;Appartement;4
7655231590XB492132;76552;31;;RUE;590;JEAN DEVILDER;;XB;492;132;82.35;70;;Appartement;2
770149001A010A9311183;77014;9001;;;A010;AVE DE GAULLE 27 FOUGERES;;A;931;1183;67.76;70;;Appartement;4
7705865270AL23451;77058;65;;AV;270;MARIE CURIE;;AL;234;51;59.12;59;;Appartement;3
7721525650B4651;77215;25;;RUE;650;DE LA FONTAINE;;B;465;1;60.95;54;;Maison;3
773251320B99010;77325;13;;IMP;20;ANCIENNE LAITERIE;;B;990;10;82.37;95;;Appartement;5
774451131067AN935;77445;113;;RUE;1067;BOILEAU;;AN;93;5;90.83;96;50;Appartement;4
7812641A002AH5338;78126;41;;RES;A002;STE CLAIRE;;AH;5;338;52.06;51;;Appartement;3
7829719143AM7528;78297;19;;BD;143;PAUL CEZANNE;;AM;75;28;76.96;77;;Appartement;4
783507770AT3115;78350;7;;RUE;770;DE VOISINS;;AT;31;15;74.38;75;;Appartement;4
784233585AI37160;78423;3;;RUE;585;DES BLEUETS;;AI;37;160;108.32;108;;Appartement;5
7851765350AM28215;78517;65;;RUE;350;G. LENOTRE;;AM;282;15;62.3;63;;Appartement;3
78646222190AE18527;78646;22;;RUE;2190;DE LA PAROISSE;;AE;185;27;56.02;55;;Appartement;2
7868616160AD507104;78686;16;;RUE;160;CARNOT;;AD;507;104;23.16;24;;Appartement;1
8003992580AB3172;80039;92;;RUE;580;DE SAINT VALERY;;AB;317;2;4.47;47;;Appartement;4
830169500640AB111413;83016;9500;;RUE;640;VICTOR ROUGIER;;AB;1114;13;49.4;50;;Appartement;2
830349100378AZ1212;83034;9100;;CHE;378;DU VIEUX PUITS;;AZ;12;12;60.03;66;;Appartement;2
830692218995IH25166;83069;2218;;BD;995;FRONT DE MER;;IH;25;166;14.75;14;;Appartement;1
830705441A480BT120223;83070;5441;;RES;A480;LE SANTA CRUZ;;BT;120;223;59.67;66;;Appartement;3
831068519AX1212;83106;85;;RUE;19;FERNAND GUEIT;;AX;121;2;128.57;120;;Appartement;4
83115151031F3113218;83115;15;;CHE;1031;DES VIRGILES;;F;3113;218;24.45;24;;Appartement;1
83126511240AM8916;83126;51;;RUE;1240;MARIUS GIRAN;;AM;891;6;24.7;25;;Appartement;1
83144248BC12758;83144;;;AV;248;DOCTEUR TREMOLIERES;;BC;127;58;78.99;79;;Appartement;4
8315316313AD21132;83153;16;;AV;313;DE LA MER;;AD;211;32;34.36;34;;Appartement;2
840316741117BK5011;84031;674;;AV;1117;DES MARCHES;;BK;501;1;70.9;75;;Appartement;3
840929001A681AS117104;84092;9001;;RES;A681;LES PERVENCHES;;AS;117;104;61.19;65;;Appartement;3
8413761875AO914;84137;61;;RUE;875;TROGUE POMPEE;;AO;91;4;51.6;65;;Appartement;3
8519141341IO84;85191;4;;IMP;1341;MAURICE LEBLANC;;IO;8;4;67.43;69;;Maison;3
85234194425BC1992;85234;19;;AV;4425;DES TAMARIS;;BC;199;2;17.98;10;;Maison;1
852889001A082228AY2710;85288;9001;;RES;A082;LA POINTE DU LAC;228;AY;27;10;21.48;22;;Appartement;2
87085263265BE38863;87085;26;;RUE;3265;MARC ANTOINE MURET;;BE;388;63;53.98;55;;Appartement;3
88383118255AL20215;88383;118;;RUE;255;CHARLES DE GAULLE;;AL;202;15;91.44;72;;Appartement;3
9102181160AE31413;91021;8;;RUE;1160;PASTEUR;;AE;314;13;58.3;57;;Appartement;3
9102113390AE50911;91021;13;;BD;390;ERNEST GIRAULT;;AE;509;11;75.54;75;;Appartement;4
9102723730AC1456;91027;2;;RUE;3730;DU NOYER RENARD;;AC;145;6;51.03;51;;Appartement;3
9142526280AA20620;91425;26;;PL;280;DU MARCHE;;AA;206;20;65;66;;Appartement;2
914772263Y295423;91477;2;;RUE;263;AUGUSTE RODIN;;Y;295;423;59.41;60;;Appartement;3
9202437130AC18711;92024;3;;RUE;7130;DE PARIS;;AC;187;11;46.3;40;;Appartement;2
9202615145AV1026;92026;1;;SQ;5145;LEON DE BERTALOT;;AV;102;6;21.41;20;;Appartement;1
9204024670AH514;92040;24;;AV;670;BOURGAIN;;AH;5;14;34.08;36;;Appartement;2
9204064795AS7213;92040;6;;RUE;4795;JULES GUESDE;;AS;72;13;49.06;49;;Appartement;2
92044363125O13531;92044;36;;RUE;3125;EDOUARD VAILLANT;;O;135;31;64.78;63;;Appartement;3
92044128150R14435;92044;12;;RUE;8150;RIVAY;;R;144;35;11.84;11;;Appartement;1
9204416130X2311;92044;1;;PL;6130;MAL DE LATTRE DE TASSIGNY;;X;23;11;64.11;64;;Appartement;3
92051207116Y4243;92051;20;;RUE;7116;PARMENTIER;;Y;42;43;277.54;357;;Appartement;8
930486745BI3103;93048;6;;RUE;745;BONOUVRIER;;BI;310;3;168.6;170;;Appartement;4
9401687193N78283;94016;8;;RUE;7193;DE PROVENCE;;N;78;283;50;51;;Appartement;3
9401722555AP1109;94017;2;;RUE;2555;DIDEROT;;AP;1;109;64.22;64;;Appartement;4
9402181020K456131;94021;8;;PL;1020;DE LATTRE DE TASSIGNY;;K;456;131;65.53;65;;Appartement;3
94022116B9665AV5966;94022;116;B;AV;9665;VILLENEUVE ST GEORGES;;AV;59;66;58.86;59;;Appartement;3
9403347625S2471;94033;47;;RUE;625;DES BEAUMONTS;;S;247;1;130.06;140;;Maison;5
94067128163I1516;94067;12;;AV;8163;ROBERT-ANDRE VIVIEN;;I;15;16;72.52;75;;Appartement;4
940681281490AP15110;94068;128;;BD;1490;DE CHAMPIGNY;;AP;15;110;60.31;56;;Appartement;3
94074160150AH5585;94074;160;;AV;150;DU GENERAL LECLERC;;AH;558;5;37.99;38;;Appartement;2
94080183530G21126;94080;18;;RUE;3530;FAIE FELIX;;G;211;26;93.93;100;;Appartement;4
95018465220BK3618;95018;46;;AV;5220;DE VERDUN;;BK;361;8;74.44;76;;Appartement;4
9508820140AL354;95088;20;;RUE;140;DE GONESSE;;AL;35;4;42.58;45;;Appartement;2
951975B140AE975143;95197;5;B;RUE;140;DE LA BARRE;;AE;975;143;71.02;74;;Appartement;3
9531356470AW1017;95313;56;;AV;470;DE PARIS;;AW;101;7;56.22;54;;Appartement;3
95500401660AS78;95500;40;;RUE;1660;DE ROUEN;;AS;7;8;44.38;44;;Appartement;2
9557211310BK362147;95572;11;;AV;310;DU GENERAL DE GAULLE;;BK;36;2147;43.18;43;;Appartement;2
956755136AB20931;95675;51;;RUE;36;DE LA FLAGE;;AB;209;31;74.2;75;;Appartement;3
9722315424F33A42449;972231;5424;F;RUE;33;DES FLAMBOYANTS;;A;424;49;29.78;35;;Appartement;2
9403312B6195AV19010;94033;12;B;RUE;6195;MAUCONSEIL;;AV;190;10;136.66;135;;Maison;6
4000130850BZ30520;40001;30;;AV;850;DU QUATRE SEPTEMBRE;;BZ;305;20;75.45;70;;Appartement;4
5021818A061AI7783;50218;18;;RES;A061;DU STADE;;AI;778;3;13.04;11;;Appartement;1
75111489907AP3056;75111;48;;BD;9907;VOLTAIRE;;AP;30;56;8.62;7;;Appartement;1
7864613780AE26115;78646;13;;RUE;780;DES DEUX PORTES;;AE;261;15;36.77;36;;Appartement;2
9401163270F10632;94011;6;;RUE;3270;DES USINES PERIER;;F;106;32;45.2;45;;Appartement;2
940789730AN3381;94078;9;;RUE;730;GARIBALDI;;AN;338;1;95;93;;Maison;5
014017231C22842;01401;72;;CHE;31;DES COLLINES;;C;2284;2;105.12;106;;Maison;4
021731190AK2153;02173;1;;PL;190;BOUZIER;;AK;215;3;60.05;62;;Appartement;3
051395398B230AA444;05139;5398;;;B230;SUPER DEVOLUY;;AA;44;4;30.72;30;;Appartement;2
06004121900BL526169;06004;12;;CHE;1900;DES LITS MILITAIRES;;BL;526;169;35.07;35;;Appartement;2
0600411613CO47734;06004;1;;RUE;1613;DE L HOTEL DES POSTES;;CO;477;34;36.39;36;;Appartement;1
0603021645AX489163;06030;2;;RUE;1645;THERESE;;AX;489;163;39.48;77;;Appartement;3
06030369685BI35926;06030;369;;AV;685;GEORGES POMPIDOU;;BI;359;26;62.64;62;;Appartement;3
060836491356BL343148;06083;649;;PROM;1356;DU SOLEIL;;BL;343;148;77.6;83;;Appartement;3
06085103445CL15364;06085;1034;;CHE;45;DU BELVEDERE;;CL;153;64;79.55;80;;Appartement;4
0608811865IX19466;06088;1;;RUE;1865;DE ORESTIS;;IX;194;66;38.58;38;;Appartement;2
06088386620KY17446;06088;38;;RUE;6620;VERDI;;KY;174;46;89.5;86;;Appartement;3
072405809B004ZC2994;07240;5809;;;B004;BLOD;;ZC;299;4;89.8;91;;Appartement;4
072812080AC2121;07281;20;;RUE;80;DE CRUSSOL;;AC;212;1;34.82;37;;Appartement;2
08409131380BM2478;08409;13;;RUE;1380;SAINT MICHEL;;BM;247;8;81.83;82;;Appartement;3
09032804LB209D1008110;09032;804;L;;B209;PLATEAU DE BONASCRE;;D;1008;110;28.37;29;;Appartement;1
103435376AR321143;10343;5;;RUE;376;RONSARD;;AR;321;143;77.3;75;;Appartement;4
11076102400AL67098;11076;10;;CRS;2400;DE LA REPUBLIQUE;;AL;670;98;56.74;59;;Appartement;3
111453A078BN4034;11145;3;;RES;A078;DE LA MEDITERRANEE;;BN;40;34;22.05;22;;Appartement;2
1117020A145AX6820;11170;20;;RES;A145;COTE SUD 2;;AX;68;20;54.85;56;;Maison;4
11262132990BM393383;11262;13;;AV;2990;DU LANGUEDOC  (PLAGE);;BM;393;383;34.8;34;;Appartement;3
1126637A028BH9637;11266;37;;RES;A028;HORIZON;;BH;96;37;22.29;22;;Appartement;2
1300291770EB17186;13002;9;;PL;1770;DE LA REPUBLIQUE;;EB;171;86;58.17;58;;Appartement;2
13205381085819E63116;13205;38;;RUE;1085;DU BERCEAU;819;E;63;116;95.1;86;;Appartement;3
132125073F2289872E73166;13212;5073;F;AV;2289;DES CIGALONS;872;E;73;166;91.74;88;;Appartement;5
13213596516880C22250;13213;59;;RUE;6516;NIELS BOHR;880;C;222;50;72.66;72;;Appartement;3
1422089590AD427113;14220;89;;AV;590;DE LA REPUBLIQUE;;AD;427;113;35.44;38;;Appartement;2
16015173690AO4024;16015;17;;RUE;3690;SAINT ETIENNE;;AO;402;4;49.95;50;;Appartement;2
1730090017661HH110166;17300;9001;;RUE;7661;DE LA SOLE;;HH;110;166;32.36;31;;Appartement;2
1803321140EW125209;18033;2;;RUE;1140;CHARLES 7;;EW;125;209;67.82;62;;Appartement;4
1903182390BH448129;19031;8;;RUE;2390;FERNAND DELMAS;;BH;448;129;46.8;47;;Appartement;2
1920287229AD2884;19202;872;;AV;29;DU HUIT MAI;;AD;288;4;69.52;69;;Appartement;4
221795071B007AB21850;22179;5071;;;B007;LES ARCADES;;AB;218;50;58.57;56;;Appartement;3
2546224640AM10081;25462;24;;RUE;640;DYONIS ORDINAIRE;;AM;100;81;63.01;61;;Appartement;3
262521B212AM8383;26252;1;B;AV;212;FRANCOIS MITTERRAND;;AM;83;83;55.05;55;;Appartement;3
26362383350BL20828;26362;38;;RUE;3350;DES FRERES MONTGOLFIER;;BL;208;28;73.52;76;;Appartement;4
26362981850CD14828;26362;98;;RUE;1850;CHATEAUVERT;;CD;148;28;31.63;32;;Appartement;1
2821834380AK24315;28218;34;;RUE;380;DE LA REPUBLIQUE;;AK;243;15;60.75;61;;Appartement;3
2A1305400A020A327357;2A130;5400;;VGE;A020;DE TERRA BELLA;;A;3273;57;46.86;45;;Appartement;3
30020796AB20518;30020;7;;PL;96;DE LA MAIRIE;;AB;205;18;53.88;53;;Appartement;2
30189102370DO10783;30189;10;;RUE;2370;DU COURTIEU;;DO;1078;3;56.9;57;;Appartement;2
30189242630EY5327;30189;24;;RUE;2630;DOREE;;EY;532;7;82.82;82;;Appartement;3
315556632807AD59358;31555;6;;RUE;632;AUFRERY;807;AD;593;58;42.68;41;;Appartement;2
31555128328822AB63373;31555;12;;BD;8328;DE STRASBOURG;822;AB;633;73;75.7;77;;Appartement;4
315611498AN219606;31561;1;;ALL;498;NYMPHEAS;;AN;219;606;44.09;44;;Appartement;2
